Ticker,date,month,open,high,low,close,volume
BPCL,2023-10-10 05:30:00,2023-10,170.03,171.3,169.6,170.2,3572978
BRITANNIA,2023-10-10 05:30:00,2023-10,4522.2,4541.95,4503.0,4529.95,222750
SBILIFE,2023-10-10 05:30:00,2023-10,1285.0,1312.6,1279.8,1302.05,1221002
HINDALCO,2023-10-10 05:30:00,2023-10,473.0,484.8,467.0,480.65,7863825
HEROMOTOCO,2023-10-10 05:30:00,2023-10,2975.0,3003.1,2966.0,2976.8,467743
AXISBANK,2023-10-10 05:30:00,2023-10,999.9,1014.95,996.5,1012.25,5728499
HDFCBANK,2023-10-10 05:30:00,2023-10,1520.55,1529.0,1515.2,1524.85,16633146
BAJAJ-AUTO,2023-10-10 05:30:00,2023-10,5007.3,5064.0,5002.2,5037.5,307502
SBIN,2023-10-11 05:30:00,2023-10,596.9,597.0,587.6,588.35,14220119
BAJFINANCE,2023-10-11 05:30:00,2023-10,8139.8,8173.0,8095.45,8101.95,712372
TITAN,2023-10-11 05:30:00,2023-10,3289.7,3296.0,3264.0,3280.5,546575
ITC,2023-10-11 05:30:00,2023-10,447.2,449.45,444.8,448.25,7651513
TCS,2023-10-11 05:30:00,2023-10,3650.0,3650.0,3605.0,3609.9,2426417
LT,2023-10-11 05:30:00,2023-10,3090.0,3110.0,3084.4,3088.7,2066921
TATACONSUM,2023-10-11 05:30:00,2023-10,884.01,886.19,875.32,877.49,1049520
RELIANCE,2023-10-11 05:30:00,2023-10,1157.22,1174.85,1156.5,1172.53,9814118
HCLTECH,2023-10-11 05:30:00,2023-10,1266.0,1274.45,1241.0,1245.6,2186131
JSWSTEEL,2023-10-11 05:30:00,2023-10,776.0,782.55,774.55,777.25,1841618
ULTRACEMCO,2023-10-11 05:30:00,2023-10,8195.95,8390.0,8179.2,8343.0,439622
POWERGRID,2023-10-11 05:30:00,2023-10,197.35,199.15,197.35,198.5,10031916
INFY,2023-10-11 05:30:00,2023-10,1497.0,1518.25,1481.45,1494.4,7220129
TRENT,2023-10-11 05:30:00,2023-10,2058.45,2114.8,2055.0,2101.3,729470
BHARTIARTL,2023-10-11 05:30:00,2023-10,948.5,956.8,948.0,955.6,5645289
TATAMOTORS,2023-10-11 05:30:00,2023-10,633.0,637.8,632.6,634.0,7701931
WIPRO,2023-10-11 05:30:00,2023-10,409.0,423.95,409.0,421.15,9546114
TECHM,2023-10-11 05:30:00,2023-10,1230.1,1238.9,1222.0,1231.6,1622663
NTPC,2023-10-11 05:30:00,2023-10,236.25,239.7,236.0,238.7,14313043
HINDUNILVR,2023-10-11 05:30:00,2023-10,2518.35,2563.95,2516.25,2556.4,1697398
APOLLOHOSP,2023-10-11 05:30:00,2023-10,5072.95,5140.0,5065.0,5092.85,336099
M&M,2023-10-11 05:30:00,2023-10,1540.0,1559.15,1540.0,1556.3,1536986
GRASIM,2023-10-11 05:30:00,2023-10,1928.28,1974.55,1915.98,1972.26,907136
ICICIBANK,2023-10-11 05:30:00,2023-10,954.9,962.05,950.75,953.1,12233117
ADANIENT,2023-10-11 05:30:00,2023-10,2533.9,2538.0,2482.5,2488.6,1627836
ADANIPORTS,2023-10-11 05:30:00,2023-10,827.4,827.4,812.35,814.85,3281387
BEL,2023-10-11 05:30:00,2023-10,139.95,140.5,137.5,137.75,10778916
BAJAJFINSV,2023-10-11 05:30:00,2023-10,1641.4,1650.95,1633.5,1636.55,952433
EICHERMOT,2023-10-11 05:30:00,2023-10,3482.0,3494.1,3461.4,3486.6,343468
COALINDIA,2023-10-11 05:30:00,2023-10,304.55,305.0,299.45,301.85,12321154
MARUTI,2023-10-11 05:30:00,2023-10,10350.0,10440.0,10340.0,10412.1,193526
INDUSINDBK,2023-10-11 05:30:00,2023-10,1430.95,1431.9,1414.55,1421.2,1855211
ASIANPAINT,2023-10-11 05:30:00,2023-10,3169.0,3185.0,3152.05,3163.9,1025317
TATASTEEL,2023-10-11 05:30:00,2023-10,126.0,126.3,124.7,124.95,24455932
HDFCLIFE,2023-10-11 05:30:00,2023-10,626.95,627.0,619.0,621.5,3102088
DRREDDY,2023-10-11 05:30:00,2023-10,1102.0,1117.6,1102.0,1113.52,1961240
SUNPHARMA,2023-10-11 05:30:00,2023-10,1128.0,1134.45,1122.35,1128.75,1456045
KOTAKBANK,2023-10-11 05:30:00,2023-10,1760.05,1779.95,1760.05,1771.4,3499844
SHRIRAMFIN,2023-10-11 05:30:00,2023-10,1907.05,1920.5,1885.55,1898.6,912283
NESTLEIND,2023-10-11 05:30:00,2023-10,2296.81,2327.39,2293.0,2320.21,673380
ONGC,2023-10-11 05:30:00,2023-10,184.4,184.7,182.75,183.25,8499601
CIPLA,2023-10-11 05:30:00,2023-10,1151.0,1175.0,1146.5,1171.95,1465239
BPCL,2023-10-11 05:30:00,2023-10,171.1,172.65,170.75,171.28,4799512
BRITANNIA,2023-10-11 05:30:00,2023-10,4522.0,4568.95,4520.65,4554.95,368192
SBILIFE,2023-10-11 05:30:00,2023-10,1310.0,1310.95,1291.15,1309.35,1374812
HINDALCO,2023-10-11 05:30:00,2023-10,485.65,485.95,480.1,483.9,7006735
HEROMOTOCO,2023-10-11 05:30:00,2023-10,3000.0,3111.0,2987.55,3100.85,1048795
AXISBANK,2023-10-11 05:30:00,2023-10,1019.0,1025.65,1012.0,1019.1,7396783
HDFCBANK,2023-10-11 05:30:00,2023-10,1530.1,1542.15,1528.5,1539.6,15666680
BAJAJ-AUTO,2023-10-11 05:30:00,2023-10,5055.0,5095.0,5050.0,5064.4,575680
SBIN,2023-10-12 05:30:00,2023-10,590.8,593.0,585.0,586.05,11983797
BAJFINANCE,2023-10-12 05:30:00,2023-10,8125.0,8127.0,8003.0,8014.3,764092
TITAN,2023-10-12 05:30:00,2023-10,3292.0,3295.05,3262.6,3285.0,429096
ITC,2023-10-12 05:30:00,2023-10,449.65,452.5,446.15,450.7,11774487
TCS,2023-10-12 05:30:00,2023-10,3575.0,3588.65,3538.1,3542.55,4241281
LT,2023-10-12 05:30:00,2023-10,3094.0,3105.05,3067.05,3081.75,1870280
TATACONSUM,2023-10-12 05:30:00,2023-10,877.99,883.17,872.36,881.39,765845
RELIANCE,2023-10-12 05:30:00,2023-10,1171.93,1179.68,1169.08,1174.7,12554450
HCLTECH,2023-10-12 05:30:00,2023-10,1245.0,1248.55,1215.15,1223.75,3921609
JSWSTEEL,2023-10-12 05:30:00,2023-10,782.4,789.95,779.45,783.45,2139718
ULTRACEMCO,2023-10-12 05:30:00,2023-10,8364.95,8385.0,8302.0,8351.75,177704
POWERGRID,2023-10-12 05:30:00,2023-10,197.35,202.0,197.35,200.75,21872719
INFY,2023-10-12 05:30:00,2023-10,1491.9,1504.4,1452.0,1465.5,11081662
TRENT,2023-10-12 05:30:00,2023-10,2105.0,2107.8,2070.0,2077.2,285544
BHARTIARTL,2023-10-12 05:30:00,2023-10,955.6,956.8,947.0,950.35,5544735
TATAMOTORS,2023-10-12 05:30:00,2023-10,637.0,640.2,635.05,636.95,5928732
WIPRO,2023-10-12 05:30:00,2023-10,421.75,421.9,414.7,417.1,5117199
TECHM,2023-10-12 05:30:00,2023-10,1232.0,1232.0,1189.3,1198.75,2452842
NTPC,2023-10-12 05:30:00,2023-10,238.95,242.75,238.6,241.6,13170027
HINDUNILVR,2023-10-12 05:30:00,2023-10,2555.0,2567.55,2539.2,2557.0,1625010
APOLLOHOSP,2023-10-12 05:30:00,2023-10,5092.8,5113.95,4871.7,4993.85,1029595
M&M,2023-10-12 05:30:00,2023-10,1559.0,1570.05,1555.6,1566.65,1731806
GRASIM,2023-10-12 05:30:00,2023-10,1983.02,2013.99,1959.06,1993.87,2092103
ICICIBANK,2023-10-12 05:30:00,2023-10,952.85,960.1,948.4,954.25,7836818
ADANIENT,2023-10-12 05:30:00,2023-10,2499.9,2521.75,2490.65,2506.35,1804818
ADANIPORTS,2023-10-12 05:30:00,2023-10,818.55,823.25,812.55,814.95,2563606
BEL,2023-10-12 05:30:00,2023-10,137.95,138.7,137.2,138.2,7567439
BAJAJFINSV,2023-10-12 05:30:00,2023-10,1637.0,1642.95,1622.85,1634.8,1052767
EICHERMOT,2023-10-12 05:30:00,2023-10,3490.0,3534.95,3476.45,3494.2,644992
COALINDIA,2023-10-12 05:30:00,2023-10,302.55,309.1,301.9,307.2,15375295
MARUTI,2023-10-12 05:30:00,2023-10,10460.0,10624.5,10420.2,10580.9,569237
INDUSINDBK,2023-10-12 05:30:00,2023-10,1433.3,1444.0,1421.0,1424.25,2069952
ASIANPAINT,2023-10-12 05:30:00,2023-10,3186.0,3188.5,3150.05,3159.1,992531
TATASTEEL,2023-10-12 05:30:00,2023-10,125.35,126.9,125.1,125.9,19361688
HDFCLIFE,2023-10-12 05:30:00,2023-10,622.05,626.3,619.0,624.65,2810053
DRREDDY,2023-10-12 05:30:00,2023-10,1113.52,1116.81,1103.0,1106.04,1695245
SUNPHARMA,2023-10-12 05:30:00,2023-10,1129.0,1132.55,1121.2,1130.4,1221965
KOTAKBANK,2023-10-12 05:30:00,2023-10,1775.0,1776.9,1761.25,1763.85,2383827
SHRIRAMFIN,2023-10-12 05:30:00,2023-10,1908.55,1908.55,1875.0,1878.1,662797
NESTLEIND,2023-10-12 05:30:00,2023-10,2322.3,2330.0,2296.21,2307.52,542220
ONGC,2023-10-12 05:30:00,2023-10,183.2,184.85,183.0,184.45,8677885
CIPLA,2023-10-12 05:30:00,2023-10,1179.05,1186.35,1152.45,1157.9,2533930
BPCL,2023-10-12 05:30:00,2023-10,172.45,175.18,172.03,174.35,7703802
BRITANNIA,2023-10-12 05:30:00,2023-10,4582.0,4591.6,4531.0,4560.75,518582
SBILIFE,2023-10-12 05:30:00,2023-10,1311.95,1317.4,1300.95,1313.65,726322
HINDALCO,2023-10-12 05:30:00,2023-10,483.1,494.0,482.55,484.4,6895255
HEROMOTOCO,2023-10-12 05:30:00,2023-10,3116.95,3132.1,3064.95,3088.25,927642
AXISBANK,2023-10-12 05:30:00,2023-10,1022.0,1031.0,1014.95,1018.45,4920222
HDFCBANK,2023-10-12 05:30:00,2023-10,1536.1,1552.0,1531.6,1549.85,11012668
BAJAJ-AUTO,2023-10-12 05:30:00,2023-10,5085.0,5151.0,5051.1,5106.6,472168
SBIN,2023-10-13 05:30:00,2023-10,577.75,581.3,574.8,576.15,19064577
BAJFINANCE,2023-10-13 05:30:00,2023-10,7999.55,8082.9,7956.05,8051.65,662282
TITAN,2023-10-13 05:30:00,2023-10,3285.0,3307.0,3266.55,3283.75,920545
ITC,2023-10-13 05:30:00,2023-10,449.85,451.8,447.0,448.35,7632483
TCS,2023-10-13 05:30:00,2023-10,3530.0,3577.0,3525.0,3570.85,2890357
LT,2023-10-13 05:30:00,2023-10,3067.75,3099.0,3063.5,3089.6,1437808
TATACONSUM,2023-10-13 05:30:00,2023-10,879.32,906.73,877.94,902.14,5057274
RELIANCE,2023-10-13 05:30:00,2023-10,1170.0,1178.75,1164.58,1174.65,10150316
HCLTECH,2023-10-13 05:30:00,2023-10,1211.0,1266.5,1208.55,1255.9,5740821
JSWSTEEL,2023-10-13 05:30:00,2023-10,778.0,780.0,773.0,777.25,998547
ULTRACEMCO,2023-10-13 05:30:00,2023-10,8316.5,8417.0,8307.0,8369.0,285076
POWERGRID,2023-10-13 05:30:00,2023-10,200.45,202.4,199.3,201.8,13105921
INFY,2023-10-13 05:30:00,2023-10,1405.0,1438.0,1400.0,1431.15,17973439
TRENT,2023-10-13 05:30:00,2023-10,2075.0,2109.7,2071.45,2084.8,321887
BHARTIARTL,2023-10-13 05:30:00,2023-10,946.3,955.95,946.3,954.2,4421671
TATAMOTORS,2023-10-13 05:30:00,2023-10,633.95,669.0,633.0,667.1,28011678
WIPRO,2023-10-13 05:30:00,2023-10,411.9,414.4,409.05,411.05,5457027
TECHM,2023-10-13 05:30:00,2023-10,1187.0,1202.95,1180.0,1194.1,3266079
NTPC,2023-10-13 05:30:00,2023-10,240.55,243.8,239.6,242.05,11880728
HINDUNILVR,2023-10-13 05:30:00,2023-10,2553.05,2576.7,2542.7,2569.45,1531977
APOLLOHOSP,2023-10-13 05:30:00,2023-10,4988.95,5029.1,4933.75,5017.3,410013
M&M,2023-10-13 05:30:00,2023-10,1560.5,1574.4,1550.3,1562.45,1465554
GRASIM,2023-10-13 05:30:00,2023-10,1988.05,1992.78,1966.53,1974.75,305238
ICICIBANK,2023-10-13 05:30:00,2023-10,949.95,957.4,944.55,951.3,6650442
ADANIENT,2023-10-13 05:30:00,2023-10,2488.9,2495.0,2422.35,2454.55,2278682
ADANIPORTS,2023-10-13 05:30:00,2023-10,812.0,824.8,805.85,813.75,3801000
BEL,2023-10-13 05:30:00,2023-10,136.3,138.2,136.3,137.45,8303230
BAJAJFINSV,2023-10-13 05:30:00,2023-10,1631.0,1649.0,1620.0,1646.55,1212989
EICHERMOT,2023-10-13 05:30:00,2023-10,3481.0,3500.0,3441.0,3476.4,280442
COALINDIA,2023-10-13 05:30:00,2023-10,305.0,310.85,304.45,307.95,9516879
MARUTI,2023-10-13 05:30:00,2023-10,10534.0,10745.0,10529.8,10727.5,625954
INDUSINDBK,2023-10-13 05:30:00,2023-10,1421.2,1466.3,1420.0,1463.7,4480890
ASIANPAINT,2023-10-13 05:30:00,2023-10,3150.0,3172.0,3128.25,3148.8,854688
TATASTEEL,2023-10-13 05:30:00,2023-10,125.0,125.75,124.0,125.05,26912800
HDFCLIFE,2023-10-13 05:30:00,2023-10,623.25,633.0,614.5,625.25,5462771
DRREDDY,2023-10-13 05:30:00,2023-10,1085.44,1104.82,1084.32,1092.04,1633255
SUNPHARMA,2023-10-13 05:30:00,2023-10,1126.1,1147.2,1122.0,1145.3,1934884
KOTAKBANK,2023-10-13 05:30:00,2023-10,1755.0,1769.95,1752.15,1762.0,2123927
SHRIRAMFIN,2023-10-13 05:30:00,2023-10,1874.85,1886.75,1870.4,1880.95,596784
NESTLEIND,2023-10-13 05:30:00,2023-10,2307.51,2359.98,2295.54,2355.44,907910
ONGC,2023-10-13 05:30:00,2023-10,184.5,186.25,184.05,184.9,7435899
CIPLA,2023-10-13 05:30:00,2023-10,1156.0,1169.2,1150.0,1167.75,940547
BPCL,2023-10-13 05:30:00,2023-10,173.55,175.3,173.53,173.85,3981804
BRITANNIA,2023-10-13 05:30:00,2023-10,4550.0,4582.0,4515.0,4574.7,445822
SBILIFE,2023-10-13 05:30:00,2023-10,1315.85,1329.65,1312.85,1316.45,916350
HINDALCO,2023-10-13 05:30:00,2023-10,479.0,487.5,477.5,480.6,4652247
HEROMOTOCO,2023-10-13 05:30:00,2023-10,3084.0,3119.0,3080.05,3098.45,374642
AXISBANK,2023-10-13 05:30:00,2023-10,1009.0,1011.45,992.25,994.05,12173162
HDFCBANK,2023-10-13 05:30:00,2023-10,1540.0,1548.8,1529.95,1535.75,19872650
BAJAJ-AUTO,2023-10-13 05:30:00,2023-10,5089.95,5123.45,5040.0,5052.4,387366
SBIN,2023-10-16 05:30:00,2023-10,576.0,578.75,571.5,575.65,11290293
BAJFINANCE,2023-10-16 05:30:00,2023-10,8044.3,8069.0,7982.65,8036.0,438246
TITAN,2023-10-16 05:30:00,2023-10,3284.0,3329.0,3275.0,3301.4,778014
ITC,2023-10-16 05:30:00,2023-10,448.0,451.0,446.2,448.95,4214958
TCS,2023-10-16 05:30:00,2023-10,3566.0,3574.65,3519.1,3524.05,1671104
LT,2023-10-16 05:30:00,2023-10,3098.95,3113.25,3074.7,3101.9,818794
TATACONSUM,2023-10-16 05:30:00,2023-10,906.53,906.53,894.93,897.45,1506213
RELIANCE,2023-10-16 05:30:00,2023-10,1172.5,1177.28,1168.0,1172.03,5929036
HCLTECH,2023-10-16 05:30:00,2023-10,1263.0,1279.3,1260.3,1270.65,2527113
JSWSTEEL,2023-10-16 05:30:00,2023-10,777.25,794.35,773.0,790.7,2157341
ULTRACEMCO,2023-10-16 05:30:00,2023-10,8369.05,8455.0,8274.0,8292.2,363990
POWERGRID,2023-10-16 05:30:00,2023-10,200.3,203.85,200.1,203.05,18336656
INFY,2023-10-16 05:30:00,2023-10,1432.1,1443.6,1430.0,1434.15,4850745
TRENT,2023-10-16 05:30:00,2023-10,2093.0,2117.0,2080.5,2107.65,446019
BHARTIARTL,2023-10-16 05:30:00,2023-10,957.95,958.75,943.85,946.55,1881721
TATAMOTORS,2023-10-16 05:30:00,2023-10,668.55,677.8,661.25,666.2,20005816
WIPRO,2023-10-16 05:30:00,2023-10,411.0,411.9,408.15,410.2,2638826
TECHM,2023-10-16 05:30:00,2023-10,1195.3,1198.25,1180.8,1184.6,2638043
NTPC,2023-10-16 05:30:00,2023-10,242.85,245.0,241.0,243.45,6936948
HINDUNILVR,2023-10-16 05:30:00,2023-10,2560.0,2582.0,2552.6,2558.3,954899
APOLLOHOSP,2023-10-16 05:30:00,2023-10,5030.0,5049.45,4986.4,5021.7,259806
M&M,2023-10-16 05:30:00,2023-10,1562.85,1577.25,1558.5,1574.55,1089610
GRASIM,2023-10-16 05:30:00,2023-10,1974.75,1992.08,1950.25,1965.88,663031
ICICIBANK,2023-10-16 05:30:00,2023-10,948.5,954.85,946.15,951.4,5763024
ADANIENT,2023-10-16 05:30:00,2023-10,2454.55,2464.7,2421.85,2429.35,803856
ADANIPORTS,2023-10-16 05:30:00,2023-10,818.5,818.5,803.25,805.65,2664794
BEL,2023-10-16 05:30:00,2023-10,137.0,137.9,136.55,137.4,7785480
BAJAJFINSV,2023-10-16 05:30:00,2023-10,1644.0,1649.4,1630.4,1642.35,859548
EICHERMOT,2023-10-16 05:30:00,2023-10,3462.1,3503.0,3462.1,3486.6,147663
COALINDIA,2023-10-16 05:30:00,2023-10,307.85,313.65,306.55,312.0,10535107
MARUTI,2023-10-16 05:30:00,2023-10,10730.0,10810.8,10665.0,10704.5,304196
INDUSINDBK,2023-10-16 05:30:00,2023-10,1462.85,1462.85,1444.45,1446.4,1913782
ASIANPAINT,2023-10-16 05:30:00,2023-10,3124.0,3128.0,3096.1,3112.05,853011
TATASTEEL,2023-10-16 05:30:00,2023-10,125.1,127.25,124.95,127.0,23868700
HDFCLIFE,2023-10-16 05:30:00,2023-10,633.0,635.0,619.65,630.05,3399593
DRREDDY,2023-10-16 05:30:00,2023-10,1097.8,1101.4,1092.0,1098.62,859220
SUNPHARMA,2023-10-16 05:30:00,2023-10,1141.5,1147.25,1133.05,1135.3,1144308
KOTAKBANK,2023-10-16 05:30:00,2023-10,1761.0,1762.15,1746.45,1749.75,1579957
SHRIRAMFIN,2023-10-16 05:30:00,2023-10,1880.95,1885.0,1855.6,1867.55,492792
NESTLEIND,2023-10-16 05:30:00,2023-10,2355.0,2355.0,2297.51,2310.85,866080
ONGC,2023-10-16 05:30:00,2023-10,187.95,188.2,186.25,186.55,12376549
CIPLA,2023-10-16 05:30:00,2023-10,1166.3,1170.1,1158.8,1164.4,802207
BPCL,2023-10-16 05:30:00,2023-10,172.5,174.23,171.0,173.63,3262470
BRITANNIA,2023-10-16 05:30:00,2023-10,4559.95,4591.45,4555.0,4586.05,292118
SBILIFE,2023-10-16 05:30:00,2023-10,1319.2,1332.2,1310.55,1322.2,578729
HINDALCO,2023-10-16 05:30:00,2023-10,479.75,486.5,475.3,483.4,5043158
HEROMOTOCO,2023-10-16 05:30:00,2023-10,3104.0,3174.3,3099.85,3161.0,966651
AXISBANK,2023-10-16 05:30:00,2023-10,990.0,1009.45,990.0,1004.8,4646960
HDFCBANK,2023-10-16 05:30:00,2023-10,1531.5,1534.45,1520.5,1529.6,8928042
BAJAJ-AUTO,2023-10-16 05:30:00,2023-10,5035.0,5099.4,5032.0,5076.7,158560
SBIN,2023-10-17 05:30:00,2023-10,577.7,579.95,575.3,576.45,10765224
BAJFINANCE,2023-10-17 05:30:00,2023-10,8080.0,8159.0,8057.55,8093.0,838283
TITAN,2023-10-17 05:30:00,2023-10,3317.95,3328.45,3304.1,3308.45,584625
ITC,2023-10-17 05:30:00,2023-10,449.8,454.5,449.0,453.45,6936218
TCS,2023-10-17 05:30:00,2023-10,3530.0,3534.15,3503.35,3507.05,1672065
LT,2023-10-17 05:30:00,2023-10,3109.9,3114.2,3063.0,3066.3,1847182
TATACONSUM,2023-10-17 05:30:00,2023-10,900.85,916.61,894.04,896.7,3188856
RELIANCE,2023-10-17 05:30:00,2023-10,1178.0,1179.85,1170.65,1177.63,7928180
HCLTECH,2023-10-17 05:30:00,2023-10,1278.9,1279.0,1271.0,1277.15,1687345
JSWSTEEL,2023-10-17 05:30:00,2023-10,792.7,796.0,788.15,790.15,1050381
ULTRACEMCO,2023-10-17 05:30:00,2023-10,8330.0,8332.0,8280.0,8301.4,205234
POWERGRID,2023-10-17 05:30:00,2023-10,203.55,209.0,202.6,207.15,19378328
INFY,2023-10-17 05:30:00,2023-10,1440.25,1453.35,1438.05,1442.45,3923764
TRENT,2023-10-17 05:30:00,2023-10,2116.95,2117.6,2073.1,2079.0,373789
BHARTIARTL,2023-10-17 05:30:00,2023-10,946.55,960.25,946.0,953.65,3863410
TATAMOTORS,2023-10-17 05:30:00,2023-10,670.0,670.9,654.65,655.7,10263992
WIPRO,2023-10-17 05:30:00,2023-10,411.7,413.85,411.05,411.4,2989694
TECHM,2023-10-17 05:30:00,2023-10,1190.0,1203.0,1188.45,1197.6,1163897
NTPC,2023-10-17 05:30:00,2023-10,244.85,247.2,243.3,245.95,10084205
HINDUNILVR,2023-10-17 05:30:00,2023-10,2558.3,2570.0,2546.45,2556.15,1253538
APOLLOHOSP,2023-10-17 05:30:00,2023-10,5050.0,5068.0,5012.2,5028.8,217907
M&M,2023-10-17 05:30:00,2023-10,1575.0,1583.9,1568.6,1576.6,997962
GRASIM,2023-10-17 05:30:00,2023-10,1992.08,2012.15,1950.3,1966.63,1306181
ICICIBANK,2023-10-17 05:30:00,2023-10,955.4,960.95,951.5,953.9,7747527
ADANIENT,2023-10-17 05:30:00,2023-10,2459.95,2462.0,2423.5,2428.4,707543
ADANIPORTS,2023-10-17 05:30:00,2023-10,812.0,814.4,804.0,805.1,2162192
BEL,2023-10-17 05:30:00,2023-10,137.5,138.9,137.5,138.55,6076896
BAJAJFINSV,2023-10-17 05:30:00,2023-10,1649.9,1676.75,1645.55,1657.65,1689224
EICHERMOT,2023-10-17 05:30:00,2023-10,3505.0,3522.8,3487.0,3500.85,260333
COALINDIA,2023-10-17 05:30:00,2023-10,313.0,318.35,312.1,317.4,7760527
MARUTI,2023-10-17 05:30:00,2023-10,10730.0,10797.8,10565.3,10750.8,474718
INDUSINDBK,2023-10-17 05:30:00,2023-10,1454.9,1458.45,1425.55,1436.0,1373704
ASIANPAINT,2023-10-17 05:30:00,2023-10,3137.0,3137.0,3091.8,3113.55,792640
TATASTEEL,2023-10-17 05:30:00,2023-10,127.9,128.55,127.0,127.4,24241710
HDFCLIFE,2023-10-17 05:30:00,2023-10,632.5,645.9,630.55,641.8,4443295
DRREDDY,2023-10-17 05:30:00,2023-10,1097.4,1114.6,1097.01,1108.82,1626760
SUNPHARMA,2023-10-17 05:30:00,2023-10,1138.65,1144.0,1134.0,1136.8,798807
KOTAKBANK,2023-10-17 05:30:00,2023-10,1755.0,1774.8,1750.8,1771.55,3217357
SHRIRAMFIN,2023-10-17 05:30:00,2023-10,1878.45,1892.9,1872.0,1888.45,675654
NESTLEIND,2023-10-17 05:30:00,2023-10,2313.0,2336.22,2313.0,2332.53,381660
ONGC,2023-10-17 05:30:00,2023-10,187.0,187.05,185.55,186.25,4381065
CIPLA,2023-10-17 05:30:00,2023-10,1168.0,1178.05,1160.65,1173.5,877856
BPCL,2023-10-17 05:30:00,2023-10,174.45,178.85,173.35,177.35,10443728
BRITANNIA,2023-10-17 05:30:00,2023-10,4586.2,4609.9,4562.2,4600.35,196669
SBILIFE,2023-10-17 05:30:00,2023-10,1325.0,1351.1,1325.0,1348.35,1073063
HINDALCO,2023-10-17 05:30:00,2023-10,486.5,488.45,480.7,484.35,4495043
HEROMOTOCO,2023-10-17 05:30:00,2023-10,3182.1,3187.55,3166.5,3172.95,416816
AXISBANK,2023-10-17 05:30:00,2023-10,1008.85,1014.7,1003.1,1008.05,6105067
HDFCBANK,2023-10-17 05:30:00,2023-10,1555.75,1555.75,1535.0,1541.2,16451279
BAJAJ-AUTO,2023-10-17 05:30:00,2023-10,5083.0,5150.0,5070.0,5141.25,318565
SBIN,2023-10-18 05:30:00,2023-10,577.75,579.25,569.35,572.65,11777454
BAJFINANCE,2023-10-18 05:30:00,2023-10,8050.0,8084.6,7850.0,7866.55,1544642
TITAN,2023-10-18 05:30:00,2023-10,3309.2,3324.15,3277.5,3282.75,324535
ITC,2023-10-18 05:30:00,2023-10,454.25,458.2,451.0,451.65,6894947
TCS,2023-10-18 05:30:00,2023-10,3511.0,3522.7,3484.0,3487.25,1408245
LT,2023-10-18 05:30:00,2023-10,3068.65,3079.15,3037.15,3045.6,1350839
TATACONSUM,2023-10-18 05:30:00,2023-10,901.25,903.77,881.15,884.7,1203949
RELIANCE,2023-10-18 05:30:00,2023-10,1177.63,1183.5,1160.5,1162.0,8918320
HCLTECH,2023-10-18 05:30:00,2023-10,1278.0,1281.5,1267.4,1269.45,1743126
JSWSTEEL,2023-10-18 05:30:00,2023-10,793.1,801.0,781.2,784.4,1250892
ULTRACEMCO,2023-10-18 05:30:00,2023-10,8324.9,8349.85,8248.0,8278.3,322136
POWERGRID,2023-10-18 05:30:00,2023-10,208.45,208.45,204.0,206.5,14923328
INFY,2023-10-18 05:30:00,2023-10,1442.0,1454.0,1438.35,1440.55,4264837
TRENT,2023-10-18 05:30:00,2023-10,2089.1,2090.4,2031.2,2048.95,432748
BHARTIARTL,2023-10-18 05:30:00,2023-10,953.0,958.9,950.65,952.85,2334392
TATAMOTORS,2023-10-18 05:30:00,2023-10,658.6,672.25,653.8,668.5,14908778
WIPRO,2023-10-18 05:30:00,2023-10,409.0,413.65,407.0,407.45,2440533
TECHM,2023-10-18 05:30:00,2023-10,1200.0,1202.0,1178.05,1187.1,2337078
NTPC,2023-10-18 05:30:00,2023-10,245.9,246.8,241.6,242.0,6987265
HINDUNILVR,2023-10-18 05:30:00,2023-10,2570.05,2571.25,2539.55,2548.25,1084689
APOLLOHOSP,2023-10-18 05:30:00,2023-10,5021.0,5039.95,4938.45,4977.25,341459
M&M,2023-10-18 05:30:00,2023-10,1576.6,1579.45,1561.75,1574.85,1212994
GRASIM,2023-10-18 05:30:00,2023-10,1962.3,1983.07,1943.27,1947.96,580635
ICICIBANK,2023-10-18 05:30:00,2023-10,949.2,950.65,939.1,943.75,12000153
ADANIENT,2023-10-18 05:30:00,2023-10,2440.0,2441.75,2401.05,2406.35,776977
ADANIPORTS,2023-10-18 05:30:00,2023-10,808.95,809.05,795.4,798.6,2271927
BEL,2023-10-18 05:30:00,2023-10,138.75,138.95,136.4,137.05,6806231
BAJAJFINSV,2023-10-18 05:30:00,2023-10,1665.0,1665.0,1622.05,1628.2,1230439
EICHERMOT,2023-10-18 05:30:00,2023-10,3500.85,3546.85,3482.1,3496.1,368551
COALINDIA,2023-10-18 05:30:00,2023-10,317.35,319.75,315.25,316.95,9662837
MARUTI,2023-10-18 05:30:00,2023-10,10755.0,10809.8,10711.0,10788.5,267435
INDUSINDBK,2023-10-18 05:30:00,2023-10,1437.0,1444.0,1415.6,1420.35,3067244
ASIANPAINT,2023-10-18 05:30:00,2023-10,3110.0,3115.2,3090.0,3096.45,481985
TATASTEEL,2023-10-18 05:30:00,2023-10,127.85,128.7,126.6,127.1,20926079
HDFCLIFE,2023-10-18 05:30:00,2023-10,641.65,648.45,637.75,645.0,2187089
DRREDDY,2023-10-18 05:30:00,2023-10,1108.9,1138.95,1108.36,1135.49,3014855
